id,org_id_anon,gender,marital,age,education,quest1,quest2,quest3,quest4,quest5,quest6,quest7,quest8,quest9,quest10,quest11,quest12,quest13,quest14,quest15,quest16,quest17,quest18,quest19,quest20,quest21,quest22,quest23,quest24,quest25,quest26,quest27,quest28,quest29,quest30,quest31,quest32,quest33,quest34,quest35,quest36,quest37,quest38,quest39,quest40,quest41,quest42,quest43,quest44,quest45,quest46,quest47,quest48,quest49,quest50,quest51,quest52,quest53,quest54,quest55,quest56,quest57,quest58,quest59,quest60,quest61,quest62,quest63,quest64,quest65,quest66,quest67,quest68,quest69,quest70,quest71,quest72,quest73,quest74,quest75,quest76,quest77,quest78,quest79,quest80,org_climate_score,org_support_score,org_context_score,org_resources_score,change_mgmt_capability_score,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
52.0,9,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,3.4,2.7333333333333334,3.3333333333333335,3.1333333333333333,3.1,3.2,3.4,3.6,2.6,2.2,3.4,3.0,2.8,4.2,3.0,3.4,3.0,3.4,2.8,0.122664363,0.156204881,0.766149276,-0.272456363,-0.845268669,0.852082383,-0.245890034,-0.193526309,1.596582798,0.125142006,0.344648027,0.230281077,0.525714181,-0.229830807
53.0,13,1.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.7333333333333334,2.2,3.0,3.0,2.9,2.8,3.0,2.4,3.2,1.4,2.0,3.4,3.2,2.4,3.0,3.0,3.0,2.8,3.0,-0.411514187,-0.03270019,-0.623118182,0.470035125,-1.813167638,-1.446291993,0.327980169,0.244674828,-0.791198081,0.099618719,0.041378275,-0.025489178,-0.486979924,0.193316163
54.0,5,1.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.8,3.6666666666666665,3.6,3.466666666666667,3.2,3.6,5.0,2.8,4.0,3.0,4.0,3.2,4.0,3.6,3.2,4.0,3.2,3.4,3.0,0.995397844,2.42267689,-0.176658067,1.74662839,0.466109931,1.348199337,0.165539835,1.822081815,0.877007067,0.360751381,1.380070794,0.380856633,0.456718024,0.064534116
55.0,4,1.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.7333333333333334,2.2,2.533333333333333,2.6,2.5,2.4,3.0,2.8,2.2,2.0,2.4,2.6,2.8,2.2,1.8,3.4,2.6,2.8,2.2,-0.557151648,-0.202805154,-0.165532109,-0.906825982,-0.910476754,-0.359919821,-0.732896689,-0.429921614,-1.085937015,-1.921549107,0.281515294,-0.578085868,-0.241526103,-1.056982055
56.0,14,2.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,4.0,2.8666666666666667,3.2,2.533333333333333,2.533333333333333,3.0,3.4,2.6,2.6,3.4,2.8,3.4,3.0,2.4,2.2,2.6,2.2,2.8,2.2,3.8,0.347538673,-0.462902014,-0.49414567,0.587000091,0.193202146,0.625663462,-0.311515027,-0.749878922,-0.782341484,-0.388230862,-0.751387161,-0.307620533,-1.002674156,1.093155492
57.0,7,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,5.0,5.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.933333333333333,2.466666666666667,2.6,2.066666666666667,3.1,2.6,2.4,3.8,2.6,2.0,2.8,2.8,1.8,3.2,2.4,1.4,2.4,3.0,3.2,-0.279736448,-0.401976384,0.968620507,-0.772941821,-0.909437739,-0.088476234,-0.50166875,-1.224833242,-0.056514249,-0.581970526,-2.302395208,-0.674850839,0.018869909,0.400401783
58.0,4,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,4.0,4.0,1.9333333333333333,2.466666666666667,2.466666666666667,2.0,2.5,1.8,2.2,1.8,2.6,3.2,1.6,3.2,1.8,2.4,1.8,1.8,2.4,1.6,3.4,-0.981074562,-1.202523935,-1.404248079,-0.553323748,0.529094369,-1.466036591,0.019550341,-1.387992551,-0.761418084,-1.407909016,-1.317444653,-0.751364944,-1.511046445,0.149878002
59.0,1,1.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.466666666666667,2.2666666666666666,3.2,2.466666666666667,1.8,3.0,2.2,2.2,2.2,1.6,3.0,3.0,3.2,3.4,1.8,2.6,3.0,2.4,1.2,0.155872905,-0.918636136,-0.997337416,-0.93156972,-1.548061222,-0.032806854,-0.244482826,0.483411421,0.446107701,-0.955921467,-0.40021442,0.268929679,-0.876743849,-1.932902535
60.0,8,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,4.0,3.0,2.0,2.8,3.6,3.466666666666667,3.466666666666667,3.0,2.4,2.8,3.2,3.6,3.6,3.6,3.2,3.8,3.4,3.6,3.6,3.2,2.8,3.2,-0.438601885,-0.579997454,0.069741134,0.686470679,0.935578253,1.311511844,-0.0026354,1.373448481,0.351163829,0.857789137,0.466262679,0.38337531,-0.50891463,0.374307247
61.0,12,1.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,1.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,3.2666666666666666,4.133333333333334,3.2,3.5,2.2,3.8,3.0,3.8,2.4,3.6,4.0,4.0,4.4,3.6,3.0,3.0,2.6,4.4,-0.636901187,0.551215085,-0.055103797,1.253850022,-0.22372838,0.908794479,0.894261408,1.341435622,1.973900548,0.689256607,0.051891092,0.015377376,-0.670627826,1.776954961
62.0,14,1.0,2.0,3.0,1.0,4.0,4.0,5.0,5.0,4.0,1.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,3.0,3.0,1.0,2.0,4.0,4.0,3.8666666666666667,3.7333333333333334,3.2,3.533333333333333,4.0,4.4,3.6,3.6,2.4,4.6,4.2,3.0,3.0,3.6,2.0,4.6,4.0,4.8,3.2,1.994139142,0.35445221,0.779419795,-0.618730089,2.298504655,1.757534274,-0.09906492,-0.505268165,0.634300647,-0.996933305,1.849555761,1.260580573,2.09097397,0.452649988
63.0,7,1.0,2.0,4.0,1.0,5.0,5.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.466666666666667,3.4,3.2666666666666666,3.533333333333333,3.0,4.4,3.0,3.0,4.0,2.8,3.4,2.6,4.0,3.2,3.4,3.2,4.0,3.6,2.4,2.429832212,-0.227236247,-0.094449287,1.08610329,0.161585108,0.828983441,-0.793920433,1.633134446,0.051508493,0.697983947,0.209808743,1.545978539,1.040938033,-0.482591849
64.0,5,1.0,2.0,4.0,2.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,1.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.266666666666667,3.6,4.0,4.4,4.1,4.2,4.4,4.2,3.6,3.6,3.6,3.8,4.4,3.8,4.8,4.6,3.8,4.0,4.2,1.647993796,1.912768582,1.810235008,0.620377396,0.99296828,0.852924346,0.680063303,1.911089857,1.057448864,1.964773317,2.312163047,0.763695548,1.468109475,1.473453607
65.0,11,1.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.8,2.533333333333333,2.4,2.3333333333333335,2.4,2.4,3.2,2.8,2.6,2.4,2.6,2.4,2.8,2.0,2.2,2.4,2.4,3.0,1.8,-0.776704169,0.166772646,-0.202099145,-0.143969651,-0.226871056,-0.587748027,-1.224066273,-0.559425007,-1.086356816,-0.738268179,-0.634024149,-0.651526042,-0.025907177,-1.289229228
66.0,5,1.0,2.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.533333333333333,2.066666666666667,2.466666666666667,2.4,2.6,2.8,2.6,2.2,2.4,2.6,1.2,3.2,2.0,2.2,2.2,3.0,2.0,3.0,2.2,0.05942053,-0.491329362,-0.904170827,-0.400355344,0.043514888,-2.318298786,0.026067463,-1.00701116,-1.193082137,-0.574446795,0.015795126,-0.89613174,-0.003815746,-1.162437237
67.0,6,2.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.3333333333333335,2.7333333333333334,3.066666666666667,1.9333333333333333,3.1,3.0,3.8,3.2,3.0,2.0,3.2,3.0,3.2,3.0,2.0,2.0,1.8,2.4,3.8,0.17555294,0.502675019,0.285342447,0.421818965,-0.853868698,0.39506527,-0.332263834,0.206429066,-0.217936777,-0.737464629,-1.056533221,-1.509405519,-1.001657109,0.870351253
68.0,13,2.0,1.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,3.066666666666667,2.8,2.6,3.0,2.4,3.6,2.4,3.2,3.2,2.0,3.2,2.2,3.0,2.6,2.8,3.2,3.0,3.4,1.4,0.721319222,-0.980773285,0.000375683,0.391975864,-0.934398886,0.348073607,-1.27892015,-0.473053127,-0.344730735,-0.0366262,0.278441885,-0.156697082,0.804202306,-1.714696849
69.0,5,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,1.8666666666666667,2.2666666666666666,2.3333333333333335,2.3333333333333335,2.6,1.8,2.0,1.8,1.6,2.4,2.8,2.8,2.2,2.0,1.6,2.2,3.2,2.4,2.8,-1.45023636,-0.986818148,-1.503425749,-1.877122744,-0.333989507,-0.491927158,-0.579796095,-0.846671635,-1.34924582,-1.217743013,-0.868035601,-0.190300467,-0.832158214,-0.334544261
70.0,7,2.0,,3.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.933333333333333,2.6666666666666665,2.466666666666667,2.8,2.6,2.6,2.6,3.6,2.6,3.0,2.4,2.8,2.2,2.4,2.4,3.2,2.8,2.8,2.4,-0.329137614,-0.425203234,0.654146812,-0.657278921,0.474561676,-0.970548778,-0.396675784,-0.773571573,-0.58242045,-0.646210702,0.058844334,-0.49674846,-0.313769292,-0.427951223
71.0,2,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.8,1.6666666666666667,2.1333333333333333,1.8666666666666667,2.3,1.2,2.8,1.4,2.2,1.4,1.4,2.8,1.2,2.4,1.4,2.2,2.0,2.0,2.6,-1.597915792,-0.281969996,-2.036880571,-0.984517369,-1.893482676,-1.950708423,-0.671753273,-2.325545879,-0.737938569,-2.475498144,-0.694639795,-1.022530864,-1.067944079,-0.392688704
72.0,2,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.8,3.066666666666667,2.6,3.2,3.1,3.4,1.6,3.4,3.2,3.2,2.8,2.8,2.0,3.0,3.0,3.8,2.8,2.8,3.4,0.537427936,-1.388077494,0.481716945,0.49222229,0.576380244,0.148796596,-0.485546509,-1.139091957,0.032991321,0.062206959,0.987561354,-0.477109939,-0.135076527,0.69341296
73.0,10,2.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,3.0,2.933333333333333,3.0,3.4,3.1333333333333333,3.2,3.2,2.6,3.0,3.2,3.4,2.4,3.8,3.4,3.0,4.0,3.4,2.0,2.8,3.6,0.435122522,-0.779639886,-0.075010066,0.35245802,0.678814399,-0.581522119,0.638855598,0.647185296,0.153535181,1.753678749,0.304968189,-0.93341436,-0.096705037,1.026969988
74.0,6,1.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,3.533333333333333,3.066666666666667,3.1333333333333333,3.2,4.6,3.6,3.6,3.4,2.4,3.8,3.0,3.0,3.2,3.2,4.2,2.4,3.0,4.4,4.8,1.128951473,0.606599496,0.402966135,-0.267379764,1.357287873,0.036011738,-0.204657386,0.211604456,0.257472072,1.183587042,-0.567829361,-0.21465109,1.720746063,1.776385917
75.0,5,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,1.8666666666666667,2.3333333333333335,3.2666666666666666,2.4,2.7,2.0,1.4,2.2,2.4,2.0,2.6,3.2,3.4,3.2,2.6,1.8,2.8,1.8,3.6,-0.809926028,-1.989588793,-1.016569044,-0.721251107,-1.006994795,-0.759925997,0.126477698,0.369628778,0.15157066,-0.475403571,-1.335791008,-0.408349104,-1.668796771,0.659529404
76.0,14,1.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0,5.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,3.466666666666667,3.2,4.066666666666666,4.133333333333334,3.8,3.2,4.0,3.2,3.4,3.4,2.8,4.4,4.2,3.6,4.8,3.4,4.2,4.2,3.4,0.449782289,1.008927674,0.188833652,0.449906009,0.667142845,-0.02962603,1.782169759,1.930644666,0.938924803,2.480238617,0.390668911,1.176078834,1.538202876,0.663963824
